Year,Month,Day,Open,High,Low,Close,Volumn,Return
2019,6,16,0.92149,0.9221,0.92116,0.92186,51622,1.00291564
2019,6,14,0.92139,0.92208,0.91869,0.92124,51946,0.99932745
2019,6,13,0.92426,0.92481,0.91801,0.92138,56145,1.00015197
2019,6,12,0.92447,0.92473,0.92216,0.92428,54655,1.00314745
2019,6,11,0.92329,0.92548,0.9212,0.92446,50307,1.00019475
2019,6,10,0.92814,0.92841,0.92311,0.92331,1918,0.99875603
2019,6,9,0.92797,0.92845,0.92746,0.92809,56195,1.00517703
2019,6,7,0.93213,0.93227,0.92872,0.92914,60182,1.00113136
2019,6,6,0.93542,0.93678,0.93188,0.93217,63981,1.00326108
2019,6,5,0.93619,0.93747,0.93398,0.93542,65524,1.00348649
2019,6,4,0.93768,0.93951,0.93546,0.9362,65211,1.00083385
2019,6,3,0.93761,0.93961,0.93633,0.93769,2358,1.00159154
2019,6,2,0.93694,0.93774,0.93655,0.9376,68093,0.99990402
2019,5,31,0.93284,0.93908,0.9327,0.93746,49894,0.99985068
2019,5,30,0.93474,0.93669,0.9317,0.93283,56973,0.99506112
2019,5,29,0.93408,0.93685,0.93357,0.9348,51019,1.00211185
2019,5,28,0.9299,0.93449,0.92974,0.93401,32930,0.9991549
2019,5,27,0.93122,0.93235,0.92918,0.92991,727,0.99561033
2019,5,26,0.93138,0.93168,0.9309,0.93124,47239,1.00143025
2019,5,24,0.92959,0.93181,0.92735,0.93101,54996,0.99975302
2019,5,23,0.92429,0.93021,0.92334,0.92955,46843,0.99843181
2019,5,22,0.92272,0.92487,0.92016,0.92431,52310,0.99436286
2019,5,21,0.92778,0.92992,0.92132,0.92272,46136,0.9982798
2019,5,20,0.9272,0.93129,0.92701,0.92778,1938,1.00548379
2019,5,19,0.9273,0.92834,0.92644,0.92713,54253,0.9992994
2019,5,17,0.92767,0.92981,0.92302,0.92466,66945,0.99733586
2019,5,16,0.93123,0.93135,0.92622,0.92769,110932,1.00327688
2019,5,15,0.9342,0.9343,0.93014,0.93123,52280,1.00381593
2019,5,14,0.93617,0.93736,0.93411,0.9342,56938,1.00318933
2019,5,13,0.93872,0.93914,0.93474,0.93619,2739,1.00213016
2019,5,12,0.93948,0.94011,0.93819,0.93872,70352,1.00270244
2019,5,10,0.94112,0.94318,0.93741,0.93912,60060,1.00042611
2019,5,9,0.94223,0.94295,0.93929,0.94111,57136,1.00211901
2019,5,8,0.94446,0.94571,0.94131,0.94221,55855,1.00116883
2019,5,7,0.94029,0.94563,0.9373,0.94445,50405,1.00237739
2019,5,6,0.94133,0.94305,0.93873,0.94018,3645,0.99547885
2019,5,5,0.93848,0.9417,0.93799,0.9413,42526,1.00119126
2019,5,3,0.94282,0.94323,0.94057,0.94286,43175,1.00165728
2019,5,2,0.94303,0.94503,0.94119,0.94282,39981,0.99995758
2019,5,1,0.9431,0.94591,0.94187,0.94302,48011,1.00021213
2019,4,30,0.9492,0.95095,0.94288,0.94309,33088,1.00007423
2019,4,29,0.948,0.9503,0.94782,0.94916,942,1.00643629
2019,4,28,0.94689,0.94811,0.94682,0.94803,49615,0.99880947
2019,4,26,0.9461,0.95012,0.94473,0.94782,44088,0.99977849
2019,4,25,0.94653,0.94765,0.94385,0.9461,54514,0.99818531
2019,4,24,0.95288,0.95352,0.94454,0.94648,43070,1.00040165
2019,4,23,0.95261,0.95407,0.95023,0.95283,24601,1.00670907
2019,4,22,0.95672,0.95683,0.95142,0.95261,1278,0.99976911
2019,4,21,0.95687,0.9576,0.95625,0.95672,36896,1.00431446
2019,4,19,0.9568,0.9578,0.95526,0.95723,48280,1.00053307
2019,4,18,0.95772,0.96071,0.95523,0.95677,48981,0.99951945
2019,4,17,0.95657,0.96146,0.95521,0.9577,49870,1.00097202
2019,4,16,0.95889,0.95962,0.9559,0.95656,43892,0.99880965
2019,4,15,0.95613,0.96021,0.95432,0.9589,1156,1.00244627
2019,4,14,0.95674,0.95707,0.95583,0.95614,47921,0.9971217
2019,4,12,0.95287,0.95818,0.95189,0.9557,45224,0.99953982
2019,4,11,0.95478,0.9565,0.95214,0.95286,50142,0.99702836
2019,4,10,0.9497,0.95555,0.94802,0.95475,46550,1.0019835
2019,4,9,0.94798,0.95107,0.94797,0.94968,42203,0.99468971
2019,4,8,0.95043,0.95101,0.94779,0.94797,1375,0.99819939
2019,4,7,0.95085,0.95144,0.9502,0.95043,43528,1.00259502
2019,4,5,0.95024,0.95501,0.94918,0.95098,44844,1.00057869
2019,4,4,0.94941,0.95101,0.94836,0.95026,54229,0.99924289
2019,4,3,0.94158,0.94995,0.94153,0.94943,52771,0.99912655
2019,4,2,0.94649,0.94886,0.94155,0.94159,53527,0.99174241
2019,4,1,0.94865,0.95241,0.94497,0.94651,2207,1.0052252
2019,3,31,0.94954,0.95008,0.94843,0.94863,54205,1.00223981
2019,3,29,0.95091,0.95347,0.94655,0.9476,55772,0.99891422
2019,3,28,0.95019,0.95284,0.94858,0.95091,58762,1.00349304
2019,3,27,0.95512,0.95539,0.94901,0.95014,53375,0.99919025
2019,3,26,0.95285,0.95631,0.95244,0.95512,56136,1.00524133
2019,3,25,0.9502,0.95484,0.94932,0.95289,1434,0.99766521
2019,3,24,0.95027,0.95106,0.94968,0.95019,66540,0.99716651
2019,3,22,0.95041,0.95223,0.94798,0.95068,62068,1.00051569
2019,3,21,0.94758,0.95223,0.94709,0.95031,54292,0.9996108
2019,3,20,0.94467,0.94871,0.94131,0.94754,46040,0.99708516
2019,3,19,0.94678,0.94795,0.94129,0.94466,39432,0.99696055
2019,3,18,0.94477,0.94816,0.94441,0.94673,1173,1.00219126
2019,3,17,0.94439,0.94522,0.94403,0.94475,40398,0.99790859
2019,3,15,0.94172,0.94728,0.94115,0.94523,47969,1.00050807
2019,3,14,0.94277,0.94316,0.93866,0.94172,46195,0.99628662
2019,3,13,0.94508,0.94517,0.94119,0.94275,45484,1.00109374
2019,3,12,0.94752,0.94906,0.94478,0.94509,42488,1.0024821
2019,3,11,0.94456,0.94829,0.9435,0.9475,1278,1.00255002
2019,3,10,0.94355,0.94532,0.94355,0.94454,50826,0.99687599
2019,3,8,0.94427,0.94679,0.94192,0.94521,51410,1.00070934
2019,3,7,0.94529,0.94785,0.94295,0.94428,53217,0.99901609
2019,3,6,0.94655,0.94716,0.93892,0.94529,49702,1.0010696
2019,3,5,0.9438,0.94661,0.94147,0.94654,53162,1.00132235
2019,3,4,0.9431,0.9443,0.94064,0.9438,3060,0.99710525
2019,3,3,0.94203,0.94373,0.94191,0.9431,51054,0.99925832
2019,3,1,0.93484,0.94196,0.93161,0.94144,55230,0.99823985
2019,2,28,0.93953,0.94191,0.93184,0.93484,82803,0.99298946
2019,2,27,0.947,0.94727,0.93754,0.93959,49201,1.00508108
2019,2,26,0.94562,0.94753,0.9437,0.94693,53008,1.00781192
2019,2,25,0.93982,0.94704,0.93729,0.94564,2838,0.9986377
2019,2,24,0.93727,0.93997,0.93661,0.93984,53454,0.99386659
2019,2,22,0.94019,0.9424,0.93574,0.93589,66820,0.99579716
2019,2,21,0.94415,0.94882,0.93184,0.94014,52909,1.00454113
2019,2,20,0.94684,0.947,0.94241,0.94415,49583,1.00426532
2019,2,19,0.9438,0.9484,0.94151,0.94682,43491,1.00282794
2019,2,18,0.94605,0.94769,0.94279,0.9438,2106,0.99681038
2019,2,17,0.94523,0.94634,0.94523,0.94605,49626,1.00238398
2019,2,15,0.94465,0.94714,0.94246,0.94554,56927,0.99946092
2019,2,14,0.94018,0.94694,0.93972,0.94465,47604,0.99905874
2019,2,13,0.93979,0.94246,0.93832,0.94021,47835,0.99529985
2019,2,12,0.93946,0.94197,0.93864,0.93979,48637,0.99955329
2019,2,11,0.94267,0.944,0.9385,0.93947,2412,0.9996595
2019,2,10,0.94024,0.94359,0.93984,0.94266,47085,1.00339553
2019,2,8,0.94429,0.94532,0.93886,0.94109,49361,0.9983345
2019,2,7,0.93963,0.94539,0.93852,0.9443,52981,1.00341094
2019,2,6,0.95069,0.95109,0.93799,0.93963,48544,0.99505454
2019,2,5,0.94605,0.95233,0.9434,0.95068,43947,1.01175995
2019,2,4,0.94944,0.9496,0.94574,0.94602,1552,0.99509825
2019,2,3,0.94853,0.94954,0.94831,0.94946,49830,1.00363629
2019,2,1,0.95457,0.95539,0.94838,0.94946,57582,1
2019,1,31,0.95333,0.95801,0.95243,0.95453,61594,1.00533988
2019,1,30,0.94983,0.9548,0.94848,0.95334,49225,0.99875331
2019,1,29,0.95025,0.95128,0.94735,0.94983,40882,0.99631821
2019,1,28,0.94916,0.95245,0.94877,0.95029,1790,1.0004843
2019,1,27,0.94855,0.94975,0.9483,0.94914,49585,0.99878984
2019,1,25,0.94682,0.95142,0.9448,0.94877,54120,0.99961017
2019,1,24,0.95345,0.95532,0.9454,0.94682,45463,0.99794471
2019,1,23,0.95114,0.95393,0.94919,0.95346,46899,1.00701295
2019,1,22,0.95197,0.95248,0.94876,0.95114,51033,0.99756676
2019,1,21,0.95096,0.9522,0.94897,0.95195,2170,1.00085161
2019,1,20,0.95027,0.95107,0.94982,0.95097,44545,0.99897053
2019,1,18,0.95488,0.95623,0.95001,0.95007,50150,0.9990536
2019,1,17,0.95085,0.95699,0.9498,0.95489,45481,1.00507331
2019,1,16,0.95563,0.95567,0.94993,0.95088,55180,0.99580056
2019,1,15,0.95591,0.95779,0.95199,0.95566,45752,1.00502692
2019,1,14,0.95548,0.95678,0.9531,0.95586,1951,1.00020928
2019,1,13,0.95595,0.95639,0.95537,0.9555,51821,0.99962338
2019,1,11,0.95147,0.95737,0.95053,0.95726,53927,1.00184197
2019,1,10,0.94797,0.95206,0.94609,0.95145,62320,0.99393059
2019,1,9,0.94902,0.95102,0.94577,0.94793,56159,0.99630038
2019,1,8,0.94998,0.95024,0.94548,0.94902,52728,1.00114987
2019,1,7,0.95236,0.95389,0.9481,0.94999,2937,1.00102211
2019,1,6,0.95112,0.95323,0.95112,0.95235,64919,1.00248424
2019,1,4,0.94434,0.95413,0.9431,0.95199,79738,0.99962199
2019,1,3,0.94282,0.94946,0.94282,0.94435,72910,0.99197471
2019,1,2,0.96037,0.96065,0.91164,0.94279,2207,0.99834807
2019,1,1,0.96056,0.96143,0.95976,0.96036,37546,1.01863618
2018,12,31,0.95966,0.96314,0.95942,0.96118,1978,1.00085385
2018,12,30,0.96042,0.96072,0.95968,0.9597,56915,0.99846023
2018,12,28,0.95811,0.96286,0.95745,0.95931,79268,0.99959362
2018,12,27,0.96009,0.96132,0.95631,0.95812,34767,0.99875953
2018,12,26,0.95731,0.9609,0.95714,0.96012,1731,1.00208742
2018,12,25,0.95587,0.95839,0.95555,0.95732,50938,0.9970837
