Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL5,QPL6,QPL7,QPL8,QPL9,QPL10,QPL11,QPL12,QPL-1,QPL-2,QPL-3,QPL-4,QPL-5,QPL-6,QPL-7,QPL-8,QPL-9,QPL-10,QPL-11,QPL-12
2020,8,9,1.64509000,1.64759000,1.64376000,1.64711000,125404,1.00308151,1.65497652,1.67343895,1.69634252,1.72204903,1.75002232,1.77992919,1.81153806,1.84467674,1.87921119,1.91503352,1.95205465,1.99019956,1.63928087,1.62119530,1.59930634,1.57543212,1.55024957,1.52420184,1.49760660,1.47070286,1.44367561,1.41667043,1.38980297,1.36316548
2020,8,7,1.64248000,1.64789000,1.63850000,1.64574000,123296,0.99916824,1.65359998,1.67204705,1.69493157,1.72061670,1.74856673,1.77844872,1.81003130,1.84314241,1.87764814,1.91344067,1.95043101,1.98854420,1.63791738,1.61984685,1.59797610,1.57412174,1.54896013,1.52293407,1.49636095,1.46947958,1.44247481,1.41549210,1.38864699,1.36203166
2020,8,6,1.64907000,1.65204000,1.63897000,1.64246000,109462,0.99800698,1.65030432,1.66871462,1.69155353,1.71718747,1.74508179,1.77490423,1.80642386,1.83946899,1.87390594,1.90962714,1.94654376,1.98458098,1.63465297,1.61661846,1.59479130,1.57098447,1.54587302,1.51989882,1.49337866,1.46655088,1.43959993,1.41267099,1.38587938,1.35931710
2020,8,5,1.64766000,1.65029000,1.64072000,1.64908000,112220,1.00403054,1.65695593,1.67544044,1.69837140,1.72410866,1.75211541,1.78205805,1.81370472,1.84688304,1.88145879,1.91732396,1.95438938,1.99257991,1.64124150,1.62313430,1.60121917,1.57731639,1.55210372,1.52602484,1.49939779,1.47246187,1.44540229,1.41836481,1.39146522,1.36479588
2020,8,4,1.65276000,1.65394000,1.64344000,1.64766000,119288,0.99913891,1.65552915,1.67399774,1.69690896,1.72262405,1.75060669,1.78052355,1.81214297,1.84529271,1.87983869,1.91567298,1.95270648,1.99086413,1.63982825,1.62173665,1.59984038,1.57595818,1.55076722,1.52471080,1.49810667,1.47119395,1.44415768,1.41714348,1.39026705,1.36362067
2020,8,3,1.64985000,1.65583000,1.64695000,1.65272000,5491,1.00307102,1.66061332,1.67913862,1.70212021,1.72791427,1.75598284,1.78599157,1.81770810,1.85095965,1.88561172,1.92155606,1.95870328,1.99697811,1.64486420,1.62671703,1.60475352,1.58079799,1.55552966,1.52939322,1.50270739,1.47571202,1.44859272,1.42149556,1.39453659,1.36780838
2020,8,2,1.64993000,1.65141000,1.64973000,1.64982000,142599,0.99824532,1.65769947,1.67619227,1.69913352,1.72488233,1.75290165,1.78285772,1.81451860,1.84771180,1.88230307,1.91818433,1.95526638,1.99347405,1.64197799,1.62386266,1.60193769,1.57802419,1.55280020,1.52670962,1.50007062,1.47312261,1.44605089,1.41900128,1.39208962,1.36540831
2020,7,31,1.64626000,1.65295000,1.64528000,1.64819000,123729,0.99901201,1.65606168,1.67453621,1.69745480,1.72317817,1.75116980,1.78109628,1.81272588,1.84588628,1.88044338,1.91628919,1.95333460,1.99150453,1.64035573,1.62225831,1.60035500,1.57646512,1.55126606,1.52520125,1.49858857,1.47166719,1.44462221,1.41759933,1.39071425,1.36405930
2020,7,30,1.64013000,1.65465000,1.63939000,1.64630000,111402,0.99885329,1.65416266,1.67261600,1.69550831,1.72120218,1.74916172,1.77905388,1.81064720,1.84376958,1.87828705,1.91409176,1.95109469,1.98922084,1.63847472,1.62039804,1.59851985,1.57465737,1.54948720,1.52345228,1.49687012,1.46997961,1.44296565,1.41597375,1.38911950,1.36249512
2020,7,29,1.63766000,1.64407000,1.63400000,1.64020000,121194,0.99629472,1.64803352,1.66641849,1.68922598,1.71482464,1.74268058,1.77246199,1.80393825,1.83693790,1.87132747,1.90699952,1.94386534,1.98185023,1.63240371,1.61439402,1.59259689,1.56882282,1.54374592,1.51780747,1.49132380,1.46453292,1.43761906,1.41072717,1.38397243,1.35744670
