date,open,high,low,close,volumn,return,code
2015-02-22,0.78447,0.7845300000000001,0.78351,0.7843399999999999,85649,1.00593811,AUDUSD
2015-02-23,0.7843399999999999,0.7844300000000001,0.77794,0.77971,4196,0.99578549,AUDUSD
2015-02-24,0.7797,0.7836,0.77384,0.78301,69271,0.99351622,AUDUSD
2015-02-25,0.7830199999999999,0.79002,0.78289,0.7881199999999999,91612,1.01015124,AUDUSD
2015-02-26,0.7881100000000001,0.7912,0.77849,0.7802,87718,0.99871992,AUDUSD
2015-02-27,0.7801899999999999,0.78332,0.77762,0.7812,93394,1.00370028,AUDUSD
2015-03-01,0.7801899999999999,0.7806,0.7780600000000001,0.77832,84947,1.00371402,AUDUSD
2015-03-02,0.7783100000000001,0.77973,0.77518,0.77544,4706,0.99199181,AUDUSD
2015-03-03,0.7754300000000001,0.78432,0.77499,0.7817,72234,0.99943744,AUDUSD
2015-03-04,0.7817,0.78597,0.7794399999999999,0.78214,90123,1.00494674,AUDUSD
2015-03-05,0.78213,0.78398,0.77532,0.7782899999999999,85326,1.00884027,AUDUSD
2015-03-06,0.7782899999999999,0.7844399999999999,0.77049,0.77147,88133,0.99935231,AUDUSD
2015-03-08,0.77048,0.7722100000000001,0.7704,0.7719699999999999,90539,1.00465909,AUDUSD
2015-03-09,0.7719600000000001,0.77391,0.76702,0.76839,6143,1.0058514,AUDUSD
2015-03-10,0.7684,0.7684,0.76026,0.7639199999999999,81893,1.00493311,AUDUSD
2015-03-11,0.7639199999999999,0.7643300000000001,0.7559100000000001,0.76017,125298,0.9865163,AUDUSD
2015-03-12,0.76018,0.77299,0.75722,0.77056,125642,1.00951133,AUDUSD
2015-03-13,0.77056,0.77056,0.7608600000000001,0.7633,130183,1.00254807,AUDUSD
2015-03-15,0.76231,0.76337,0.7612399999999999,0.76136,94480,0.99641408,AUDUSD
2015-03-16,0.7613800000000001,0.7678699999999999,0.76131,0.7641,5755,1.00291384,AUDUSD
2015-03-17,0.7640600000000001,0.76642,0.76044,0.76188,85807,0.97969576,AUDUSD
2015-03-18,0.7618699999999999,0.78463,0.7589600000000001,0.77767,102110,1.01544709,AUDUSD
2015-03-19,0.77769,0.78073,0.7610399999999999,0.76584,128166,0.98535807,AUDUSD
2015-03-20,0.76585,0.78015,0.76468,0.77722,159709,0.99883053,AUDUSD
2015-03-22,0.77865,0.78057,0.7769199999999999,0.77813,118246,0.98854094,AUDUSD
2015-03-23,0.7781399999999999,0.79013,0.77622,0.78715,8090,1.00133571,AUDUSD
2015-03-24,0.78714,0.7937,0.78367,0.7861,139015,1.00412584,AUDUSD
2015-03-25,0.7861100000000001,0.79035,0.7823100000000001,0.78287,129587,0.99984674,AUDUSD
2015-03-26,0.78286,0.7883,0.77998,0.78299,110263,1.0099969000000002,AUDUSD
2015-03-27,0.7829999999999999,0.7833,0.7744,0.7752399999999999,126133,1.00249576,AUDUSD
2015-03-29,0.77357,0.77459,0.77256,0.77331,105226,1.0101365,AUDUSD
2015-03-30,0.77332,0.77385,0.76323,0.76555,5705,1.00541087,AUDUSD
2015-03-31,0.76553,0.7663399999999999,0.7589899999999999,0.76143,97620,1.00148626,AUDUSD
2015-04-01,0.76144,0.76626,0.75813,0.7603,105221,1.00319312,AUDUSD
2015-04-02,0.76032,0.7609899999999999,0.7532,0.75788,110589,0.99295129,AUDUSD
2015-04-03,0.75789,0.7696,0.75695,0.76326,103649,0.99925376,AUDUSD
2015-04-05,0.7638699999999999,0.7643300000000001,0.76199,0.76383,49926,1.00661562,AUDUSD
2015-04-06,0.7638199999999999,0.76662,0.75783,0.75881,4105,0.99342786,AUDUSD
2015-04-07,0.7588199999999999,0.7710100000000001,0.7576,0.76383,49194,0.9943761000000001,AUDUSD
2015-04-08,0.7638199999999999,0.77266,0.76352,0.76815,78121,0.99736425,AUDUSD
2015-04-09,0.7681600000000001,0.77375,0.76586,0.77018,74333,1.00286466,AUDUSD
2015-04-10,0.77018,0.77208,0.76368,0.76798,72333,1.00219235,AUDUSD
2015-04-12,0.767,0.76771,0.7662,0.7663,68649,1.01040334,AUDUSD
2015-04-13,0.7663,0.76699,0.75517,0.75841,4676,0.99619078,AUDUSD
2015-04-14,0.7584,0.76474,0.7554,0.76131,80063,0.99202533,AUDUSD
2015-04-15,0.76131,0.76993,0.7570399999999999,0.7674300000000001,79138,0.9858309999999999,AUDUSD
2015-04-16,0.76744,0.7821,0.76725,0.77846,84259,0.99992293,AUDUSD
2015-04-17,0.77845,0.78414,0.7758,0.77852,94993,0.99770604,AUDUSD
2015-04-19,0.7817,0.7818,0.77892,0.7803100000000001,73941,1.01092139,AUDUSD
2015-04-20,0.7802899999999999,0.78251,0.77056,0.77188,6074,1.00098558,AUDUSD
2015-04-21,0.77188,0.77528,0.7681899999999999,0.77112,72009,0.99572589,AUDUSD
2015-04-22,0.77112,0.78061,0.77049,0.7744300000000001,79098,0.99612832,AUDUSD
2015-04-23,0.77445,0.77892,0.7709999999999999,0.7774399999999999,80898,0.9941688,AUDUSD
2015-04-24,0.7774399999999999,0.78395,0.77632,0.782,90006,0.9988886999999999,AUDUSD
2015-04-26,0.78192,0.78352,0.78165,0.78287,70027,0.99547321,AUDUSD
2015-04-27,0.78289,0.7871100000000001,0.77903,0.7864300000000001,4661,0.98361537,AUDUSD
2015-04-28,0.7864300000000001,0.8026300000000001,0.78576,0.79953,87327,1.00026272,AUDUSD
2015-04-29,0.79953,0.8074399999999999,0.7975399999999999,0.79932,83618,1.01224593,AUDUSD
2015-04-30,0.79933,0.8021199999999999,0.7861899999999999,0.78965,103416,1.00669301,AUDUSD
2015-05-01,0.78966,0.79038,0.7802100000000001,0.7844,109740,1.00230003,AUDUSD
2015-05-03,0.78364,0.7843600000000001,0.78252,0.7826,79630,0.99857092,AUDUSD
2015-05-04,0.7826,0.78505,0.7801100000000001,0.78372,7580,0.98857186,AUDUSD
2015-05-05,0.78372,0.79548,0.77861,0.79278,67260,0.99693167,AUDUSD
2015-05-06,0.79283,0.80293,0.79228,0.7952199999999999,92426,1.006837,AUDUSD
2015-05-07,0.79523,0.80037,0.78892,0.78982,93848,0.99572623,AUDUSD
2015-05-08,0.78983,0.79673,0.78622,0.7932100000000001,94024,1.00107274,AUDUSD
2015-05-10,0.79189,0.7929999999999999,0.7914100000000001,0.7923600000000001,80496,1.00354628,AUDUSD
2015-05-11,0.79235,0.7932100000000001,0.78755,0.78956,7182,0.98833367,AUDUSD
2015-05-12,0.78955,0.79989,0.7885300000000001,0.79888,73477,0.98512837,AUDUSD
2015-05-13,0.79884,0.8126800000000001,0.7963100000000001,0.81094,81792,1.00335301,AUDUSD
2015-05-14,0.81093,0.81621,0.80623,0.80823,80379,1.00554885,AUDUSD
2015-05-15,0.80823,0.80881,0.79955,0.80377,81275,0.99942802,AUDUSD
2015-05-17,0.80378,0.80511,0.80265,0.80423,73416,1.00623084,AUDUSD
2015-05-18,0.8042100000000001,0.80435,0.7976,0.79925,4595,1.00898842,AUDUSD
2015-05-19,0.79924,0.80094,0.7905300000000001,0.79213,74816,1.00568781,AUDUSD
2015-05-20,0.79213,0.79335,0.78601,0.78765,83918,0.99744197,AUDUSD
2015-05-21,0.78774,0.7912399999999999,0.78655,0.78967,101317,1.00854428,AUDUSD
2015-05-22,0.78972,0.79305,0.78095,0.78298,91965,1.00252237,AUDUSD
2015-05-24,0.7828,0.78309,0.78067,0.78101,79900,0.99856801,AUDUSD
2015-05-25,0.78105,0.78385,0.78023,0.78213,5281,1.01006018,AUDUSD
2015-05-26,0.78213,0.78385,0.77263,0.7743399999999999,68332,1.00120247,AUDUSD
2015-05-27,0.7743399999999999,0.77674,0.7690899999999999,0.77341,76539,1.01029352,AUDUSD
2015-05-28,0.7733899999999999,0.77599,0.76166,0.76553,79315,1.00172727,AUDUSD
2015-05-29,0.76554,0.7673,0.76283,0.7642100000000001,85807,1.00024868,AUDUSD
2015-05-31,0.764,0.76547,0.76355,0.76402,54882,1.00358602,AUDUSD
2015-06-01,0.76403,0.76671,0.75968,0.7612899999999999,4867,0.98120819,AUDUSD
2015-06-02,0.7612899999999999,0.77891,0.7611399999999999,0.77587,76599,0.99860995,AUDUSD
2015-06-03,0.77588,0.78175,0.77503,0.77695,94001,1.01094283,AUDUSD
2015-06-04,0.77694,0.77786,0.76632,0.76854,72653,1.00933769,AUDUSD
2015-06-05,0.76853,0.77267,0.75983,0.76143,70156,0.99992121,AUDUSD
2015-06-07,0.76202,0.76279,0.76149,0.76149,36076,0.99069786,AUDUSD
2015-06-08,0.7615,0.7711100000000001,0.76021,0.76864,5867,1.00009108,AUDUSD
2015-06-09,0.76864,0.7721399999999999,0.76451,0.76857,76185,0.99468085,AUDUSD
2015-06-10,0.76858,0.7784,0.76347,0.77268,93385,0.99744404,AUDUSD
2015-06-11,0.77266,0.77918,0.7692100000000001,0.77466,106720,1.00230307,AUDUSD
2015-06-12,0.77467,0.77568,0.76767,0.77288,91054,1.00014235,AUDUSD
2015-06-14,0.77453,0.7752600000000001,0.77244,0.77277,73419,0.99628699,AUDUSD
2015-06-15,0.77278,0.77759,0.7703,0.77565,4234,1.00160122,AUDUSD
2015-06-16,0.77564,0.77792,0.77208,0.77441,75913,1.00322572,AUDUSD
2015-06-17,0.7744,0.77687,0.7643800000000001,0.7719199999999999,63456,0.9910131999999999,AUDUSD
2015-06-18,0.77191,0.78476,0.7709199999999999,0.77892,87112,1.00250975,AUDUSD
2015-06-19,0.77888,0.78068,0.77352,0.7769699999999999,87542,1.00070838,AUDUSD
2015-06-21,0.77647,0.77736,0.77596,0.77642,65103,1.00474927,AUDUSD
2015-06-22,0.77644,0.7795300000000001,0.77199,0.77275,4316,0.99808842,AUDUSD
2015-06-23,0.77276,0.77468,0.76782,0.77423,76832,1.00480189,AUDUSD
2015-06-24,0.77422,0.7769,0.7682,0.77053,75767,0.9967144,AUDUSD
2015-06-25,0.77055,0.7751100000000001,0.77049,0.77307,72545,1.01040373,AUDUSD
2015-06-26,0.77308,0.77332,0.76294,0.7651100000000001,66623,1.00445045,AUDUSD
2015-06-28,0.76223,0.76455,0.75857,0.76172,60126,0.99296068,AUDUSD
2015-06-29,0.76168,0.7711100000000001,0.76115,0.76712,11516,0.99755527,AUDUSD
2015-06-30,0.76712,0.77228,0.76581,0.769,92610,1.00711133,AUDUSD
2015-07-01,0.76902,0.77374,0.76318,0.76357,99920,1.00010478,AUDUSD
2015-07-02,0.76358,0.7656,0.7588199999999999,0.76349,81768,1.01644168,AUDUSD
2015-07-03,0.76347,0.76475,0.75078,0.7511399999999999,84057,1.00368797,AUDUSD
2015-07-05,0.74728,0.75113,0.74607,0.74838,77557,1.00133801,AUDUSD
2015-07-06,0.74839,0.75317,0.74626,0.74738,7772,1.00277737,AUDUSD
2015-07-07,0.74738,0.7498,0.73965,0.74531,86705,1.00448799,AUDUSD
2015-07-08,0.7453,0.74546,0.73711,0.74198,91654,0.99483797,AUDUSD
2015-07-09,0.7418899999999999,0.7490600000000001,0.73912,0.74583,88047,1.00262139,AUDUSD
2015-07-10,0.74583,0.74954,0.74083,0.74388,84029,1.00268234,AUDUSD
2015-07-12,0.7420399999999999,0.7437,0.74182,0.7418899999999999,67321,1.00384277,AUDUSD
2015-07-13,0.7418899999999999,0.74669,0.7382,0.73905,6010,0.99269298,AUDUSD
2015-07-14,0.73906,0.74773,0.73863,0.74449,88905,1.01025878,AUDUSD
2015-07-15,0.74442,0.74875,0.73526,0.73693,78348,0.99415859,AUDUSD
2015-07-16,0.7369399999999999,0.7436,0.73487,0.74126,92377,1.0046760000000001,AUDUSD
2015-07-17,0.74125,0.7417600000000001,0.73663,0.7378100000000001,80603,1.00153391,AUDUSD
2015-07-19,0.73783,0.73816,0.73645,0.73668,62552,0.9992133,AUDUSD
2015-07-20,0.73666,0.7396199999999999,0.7326699999999999,0.73726,5943,0.9932771999999999,AUDUSD
2015-07-21,0.7371800000000001,0.74483,0.73401,0.74225,79026,1.00675465,AUDUSD
2015-07-22,0.74224,0.7437699999999999,0.7359600000000001,0.73727,90714,1.00222938,AUDUSD
2015-07-23,0.73725,0.74161,0.73483,0.73563,89751,1.0101755,AUDUSD
2015-07-24,0.7356699999999999,0.73569,0.7258600000000001,0.72822,84694,1.00132002,AUDUSD
2015-07-26,0.72705,0.72822,0.72665,0.72726,73589,0.99973881,AUDUSD
2015-07-27,0.72727,0.73235,0.72635,0.72745,3623,0.99018594,AUDUSD
2015-07-28,0.72744,0.7349,0.72558,0.7346600000000001,81348,1.00701812,AUDUSD
2015-07-29,0.73465,0.73498,0.72812,0.72954,82458,1.00010967,AUDUSD
2015-07-30,0.72953,0.73215,0.72538,0.72946,82617,0.9992329,AUDUSD
2015-07-31,0.72945,0.73652,0.72338,0.73002,79247,1.00078141,AUDUSD
2015-08-02,0.7309100000000001,0.73155,0.72943,0.72945,80436,1.00291477,AUDUSD
2015-08-03,0.72953,0.7311300000000001,0.7258899999999999,0.72733,7257,0.98637066,AUDUSD
2015-08-04,0.72733,0.7427199999999999,0.72621,0.73738,77819,1.0034975,AUDUSD
2015-08-05,0.73737,0.73925,0.73339,0.7348100000000001,102761,1.00070817,AUDUSD
2015-08-06,0.7348,0.73903,0.73139,0.73429,88610,0.98990267,AUDUSD
2015-08-07,0.7343,0.74178,0.73325,0.74178,91608,1.0028933,AUDUSD
2015-08-09,0.74132,0.7415,0.73952,0.73964,76675,0.99797609,AUDUSD
2015-08-10,0.73965,0.7420899999999999,0.73524,0.7411399999999999,5014,1.01349707,AUDUSD
2015-08-11,0.74116,0.74385,0.72823,0.73127,89328,0.99084048,AUDUSD
2015-08-12,0.73127,0.73885,0.72143,0.73803,102170,1.0008815,AUDUSD
2015-08-13,0.73803,0.7407199999999999,0.73219,0.73738,103662,0.99951202,AUDUSD
2015-08-14,0.73737,0.73963,0.73535,0.73774,91679,1.00146608,AUDUSD
2015-08-16,0.73731,0.7379899999999999,0.7366,0.73666,74452,0.99949799,AUDUSD
2015-08-17,0.73664,0.7388,0.73426,0.73703,4734,1.0043469999999999,AUDUSD
2015-08-18,0.7370399999999999,0.73849,0.7318899999999999,0.7338399999999999,78935,0.99800084,AUDUSD
2015-08-19,0.73383,0.73744,0.7310800000000001,0.73531,96277,1.00279573,AUDUSD
2015-08-20,0.73531,0.7371800000000001,0.72837,0.73326,106709,1.00320144,AUDUSD
2015-08-21,0.73326,0.7358899999999999,0.7286100000000001,0.73092,90527,1.00795697,AUDUSD
2015-08-23,0.73077,0.7309899999999999,0.72487,0.72515,91558,1.01077472,AUDUSD
2015-08-24,0.72512,0.72748,0.70415,0.71742,11897,1.01043647,AUDUSD
2015-08-25,0.71742,0.7248899999999999,0.70982,0.71001,128494,0.99731711,AUDUSD
2015-08-26,0.71004,0.71513,0.70687,0.71192,117527,0.99233364,AUDUSD
2015-08-27,0.71192,0.718,0.7097600000000001,0.71742,112662,1.0014797,AUDUSD
2015-08-28,0.71741,0.72045,0.71197,0.71636,106086,1.00368487,AUDUSD
2015-08-30,0.71536,0.71614,0.71326,0.71373,89609,1.00403736,AUDUSD
2015-08-31,0.71372,0.71572,0.70812,0.71086,10040,1.0142103,AUDUSD
2015-09-01,0.71086,0.7152,0.6997,0.7009,93953,0.99505948,AUDUSD
2015-09-02,0.7009,0.70607,0.69812,0.70438,106647,1.00353327,AUDUSD
2015-09-03,0.70432,0.70615,0.69911,0.7019,110538,1.01609774,AUDUSD
2015-09-04,0.70182,0.70202,0.69076,0.6907800000000001,89414,0.99620715,AUDUSD
2015-09-06,0.69204,0.69372,0.6911,0.6934100000000001,89255,0.99835865,AUDUSD
2015-09-07,0.6934100000000001,0.695,0.6913,0.69455,6869,0.98736211,AUDUSD
2015-09-08,0.69453,0.7038399999999999,0.69323,0.70344,98099,1.01082036,AUDUSD
2015-09-09,0.70344,0.7068800000000001,0.69585,0.69591,87927,0.98399389,AUDUSD
2015-09-10,0.69592,0.7098300000000001,0.69448,0.70723,91784,0.99788354,AUDUSD
2015-09-11,0.70722,0.7091,0.70343,0.70873,101177,0.9986473,AUDUSD
2015-09-13,0.70827,0.70986,0.7076899999999999,0.7096899999999999,67376,0.99114562,AUDUSD
2015-09-14,0.7097,0.71635,0.70622,0.71603,5010,1.00510956,AUDUSD
2015-09-15,0.71603,0.7164699999999999,0.7084199999999999,0.71239,74215,0.98962298,AUDUSD
2015-09-16,0.71239,0.71992,0.71219,0.71986,76458,1.00160009,AUDUSD
2015-09-17,0.71985,0.72743,0.7136600000000001,0.7187100000000001,75830,0.99924922,AUDUSD
2015-09-18,0.71872,0.72785,0.7166600000000001,0.71925,106861,1.0005982,AUDUSD
2015-09-20,0.71833,0.71941,0.71791,0.71882,99047,1.00874276,AUDUSD
2015-09-21,0.71882,0.7195699999999999,0.71203,0.71259,4557,1.00745066,AUDUSD
2015-09-22,0.7126,0.71577,0.70554,0.70732,83069,1.01099152,AUDUSD
2015-09-23,0.70732,0.70833,0.6987800000000001,0.69963,78182,0.99831623,AUDUSD
2015-09-24,0.69965,0.70414,0.6937300000000001,0.70081,87791,0.99765111,AUDUSD
2015-09-25,0.7008,0.7041,0.69896,0.7024600000000001,108077,1.00106882,AUDUSD
2015-09-27,0.70262,0.70263,0.7007,0.7017100000000001,85364,1.00685865,AUDUSD
2015-09-28,0.70172,0.7035,0.69687,0.69693,4885,0.99490364,AUDUSD
2015-09-29,0.69694,0.70227,0.6935399999999999,0.7005,78724,0.99962897,AUDUSD
2015-09-30,0.7005,0.70372,0.69881,0.70076,98758,0.99579378,AUDUSD
2015-10-01,0.70076,0.70835,0.70039,0.70372,98962,0.99805699,AUDUSD
2015-10-02,0.70367,0.7064699999999999,0.70012,0.70509,100060,1.0008943000000001,AUDUSD
2015-10-04,0.70517,0.7057100000000001,0.70419,0.7044600000000001,86955,0.9945224,AUDUSD
2015-10-05,0.7044600000000001,0.71099,0.70413,0.70834,7254,0.98975785,AUDUSD
2015-10-06,0.70834,0.71739,0.7065600000000001,0.71567,93353,0.99492576,AUDUSD
2015-10-07,0.71568,0.72333,0.71487,0.71932,98172,0.99006249,AUDUSD
2015-10-08,0.71931,0.72705,0.71638,0.72654,101087,0.99025474,AUDUSD
2015-10-09,0.72655,0.73427,0.72583,0.73369,102270,1.0034877,AUDUSD
2015-10-11,0.7320399999999999,0.73263,0.73111,0.73114,96737,0.99581863,AUDUSD
2015-10-12,0.73115,0.7380800000000001,0.73039,0.73421,12786,1.01684094,AUDUSD
2015-10-13,0.73422,0.73483,0.71973,0.72205,78025,0.98644753,AUDUSD
2015-10-14,0.72206,0.73197,0.72002,0.73197,99151,0.9993856,AUDUSD
2015-10-15,0.73198,0.73624,0.72646,0.73242,100109,1.00794055,AUDUSD
2015-10-16,0.73242,0.73246,0.72483,0.72665,110891,1.00115733,AUDUSD
2015-10-18,0.72623,0.72658,0.72547,0.7258100000000001,90367,1.00017914,AUDUSD
2015-10-19,0.7258,0.7306,0.72378,0.72568,4970,0.99876132,AUDUSD
2015-10-20,0.72568,0.72968,0.72458,0.72658,77088,1.00754361,AUDUSD
2015-10-21,0.72659,0.72747,0.72012,0.72114,71834,1.00029129,AUDUSD
2015-10-22,0.72114,0.72383,0.71814,0.7209300000000001,80850,0.99914074,AUDUSD
2015-10-23,0.72091,0.7296100000000001,0.72,0.72155,90928,0.99933521,AUDUSD
2015-10-25,0.72146,0.72238,0.72059,0.7220300000000001,94721,0.99630197,AUDUSD
2015-10-26,0.72204,0.72683,0.72182,0.7247100000000001,6947,1.00761926,AUDUSD
2015-10-27,0.7247100000000001,0.72572,0.7177600000000001,0.71923,78988,1.01392824,AUDUSD
2015-10-28,0.71925,0.7195,0.70794,0.70935,87855,1.0007336,AUDUSD
2015-10-29,0.70937,0.7118,0.7066399999999999,0.7088300000000001,112273,0.99355228,AUDUSD
2015-10-30,0.70881,0.71472,0.70832,0.71343,94083,1.00026639,AUDUSD
2015-11-01,0.71203,0.71348,0.71167,0.71324,99565,0.99675778,AUDUSD
2015-11-02,0.71324,0.7164699999999999,0.71273,0.7155600000000001,7706,0.99561715,AUDUSD
2015-11-03,0.7155600000000001,0.7218100000000001,0.7113,0.7187100000000001,86719,1.00744323,AUDUSD
2015-11-04,0.71872,0.72228,0.71253,0.7134,96355,0.99844649,AUDUSD
2015-11-05,0.71341,0.7168399999999999,0.71245,0.7145100000000001,93946,1.01466954,AUDUSD
2015-11-06,0.7145,0.7168399999999999,0.70217,0.70418,80725,1.00082433,AUDUSD
2015-11-08,0.70293,0.7036899999999999,0.70258,0.7036,78137,0.99811329,AUDUSD
2015-11-09,0.7036,0.7069,0.70302,0.7049300000000001,3966,1.0010934999999999,AUDUSD
2015-11-10,0.70492,0.70633,0.70148,0.70416,87085,0.99640583,AUDUSD
2015-11-11,0.70416,0.70772,0.7039,0.7067,91372,0.99083058,AUDUSD
2015-11-12,0.70686,0.71532,0.7058800000000001,0.71324,91728,1.0012775,AUDUSD
2015-11-13,0.71324,0.7157,0.7105199999999999,0.71233,116001,1.00242046,AUDUSD
2015-11-15,0.71244,0.7124699999999999,0.7098,0.7106100000000001,81566,1.00208706,AUDUSD
2015-11-16,0.7106100000000001,0.71313,0.7079300000000001,0.70913,6528,0.99725769,AUDUSD
2015-11-17,0.70913,0.71391,0.70713,0.71108,79060,0.99926925,AUDUSD
2015-11-18,0.71109,0.71253,0.70675,0.7116,89539,0.9898456,AUDUSD
2015-11-19,0.7116100000000001,0.72136,0.71153,0.7189,90659,0.99369696,AUDUSD
2015-11-20,0.7189399999999999,0.72493,0.71824,0.72346,108660,1.00153665,AUDUSD
2015-11-22,0.72283,0.72323,0.72235,0.72235,93012,1.00535839,AUDUSD
2015-11-23,0.72235,0.7226899999999999,0.7158,0.7185,4418,0.99074751,AUDUSD
2015-11-24,0.71849,0.72742,0.71846,0.72521,99256,0.99997242,AUDUSD
2015-11-25,0.72521,0.72819,0.7226,0.72523,103797,1.00498871,AUDUSD
2015-11-26,0.72523,0.72615,0.7209300000000001,0.72163,106398,1.00368578,AUDUSD
2015-11-27,0.72164,0.72385,0.71839,0.7189800000000001,99906,1.00111393,AUDUSD
2015-11-29,0.71912,0.71922,0.7177399999999999,0.71818,75648,0.99336081,AUDUSD
2015-11-30,0.71817,0.72488,0.71691,0.7229800000000001,4878,0.98748873,AUDUSD
2015-12-01,0.7229800000000001,0.73349,0.7224,0.73214,90223,1.00283534,AUDUSD
2015-12-02,0.7321300000000001,0.73419,0.7292,0.73007,115063,0.99626097,AUDUSD
2015-12-03,0.7300800000000001,0.73623,0.72831,0.7328100000000001,113975,0.99826994,AUDUSD
2015-12-04,0.7328100000000001,0.73844,0.7278399999999999,0.7340800000000001,127203,1.00051792,AUDUSD
2015-12-06,0.73392,0.7341300000000001,0.73297,0.7337,110461,1.01141408,AUDUSD
2015-12-07,0.7337,0.73382,0.72541,0.72542,5181,1.00452815,AUDUSD
2015-12-08,0.72542,0.7269399999999999,0.71858,0.72215,92901,0.99861716,AUDUSD
2015-12-09,0.72212,0.72443,0.71709,0.72315,102497,0.99470426,AUDUSD
2015-12-10,0.72318,0.73335,0.72305,0.727,118310,1.01153455,AUDUSD
2015-12-11,0.72701,0.72702,0.7184,0.7187100000000001,102811,1.00343455,AUDUSD
2015-12-13,0.71951,0.7195199999999999,0.7158899999999999,0.71625,92933,0.98757687,AUDUSD
2015-12-14,0.71625,0.7268600000000001,0.71605,0.72526,6845,1.00751545,AUDUSD
2015-12-15,0.72525,0.7282,0.7159300000000001,0.71985,100706,0.99961118,AUDUSD
2015-12-16,0.71985,0.72793,0.71755,0.72013,102245,1.01043932,AUDUSD
2015-12-17,0.72013,0.72141,0.70955,0.7126899999999999,108414,0.99447429,AUDUSD
2015-12-18,0.7127,0.7199399999999999,0.71139,0.71665,117359,0.99981863,AUDUSD
2015-12-20,0.7166399999999999,0.7177,0.71578,0.71678,98370,0.99612268,AUDUSD
2015-12-21,0.71678,0.7196899999999999,0.7154,0.7195699999999999,6525,0.99539355,AUDUSD
2015-12-22,0.7195600000000001,0.7247899999999999,0.7188100000000001,0.7229,81208,0.99980637,AUDUSD
2015-12-23,0.72296,0.72467,0.7207899999999999,0.72304,75285,0.9941974,AUDUSD
2015-12-24,0.72305,0.72792,0.72301,0.72726,71531,0.99892863,AUDUSD
2015-12-27,0.72752,0.72815,0.72706,0.7280399999999999,46415,1.00351487,AUDUSD
2015-12-28,0.72805,0.72805,0.72441,0.72549,4742,0.99545829,AUDUSD
2015-12-29,0.72548,0.73019,0.72539,0.7288,53520,1.00100265,AUDUSD
2015-12-30,0.7288100000000001,0.73023,0.7267399999999999,0.72807,61208,0.99888871,AUDUSD
2015-12-31,0.72807,0.7326600000000001,0.72653,0.72888,65642,1.00076889,AUDUSD
2016-01-03,0.72851,0.72997,0.72824,0.72832,50026,1.01404842,AUDUSD
2016-01-04,0.72832,0.72888,0.7154699999999999,0.71823,4288,1.00332472,AUDUSD
2016-01-05,0.71824,0.72134,0.71311,0.71585,99871,1.01141614,AUDUSD
2016-01-06,0.71585,0.71704,0.70473,0.70777,95345,1.00938405,AUDUSD
2016-01-07,0.70777,0.7085,0.69793,0.70119,117188,1.00858721,AUDUSD
2016-01-08,0.70118,0.70762,0.69494,0.69522,141110,1.00224894,AUDUSD
2016-01-10,0.69616,0.69621,0.69258,0.69366,130194,0.99307087,AUDUSD
2016-01-11,0.69365,0.7034600000000001,0.69331,0.6985,8328,1.00035804,AUDUSD
2016-01-12,0.6985100000000001,0.70199,0.69388,0.69825,141036,1.00692191,AUDUSD
2016-01-13,0.69825,0.70475,0.69309,0.69345,137500,0.99143601,AUDUSD
2016-01-14,0.69345,0.7001,0.69089,0.69944,125505,1.01883439,AUDUSD
2016-01-15,0.69944,0.69947,0.68258,0.6865100000000001,145316,1.00126889,AUDUSD
2016-01-17,0.6849,0.68608,0.68447,0.6856399999999999,132246,0.99775896,AUDUSD
2016-01-18,0.6856300000000001,0.69271,0.68498,0.68718,6370,0.99452935,AUDUSD
2016-01-19,0.68717,0.6956100000000001,0.6837300000000001,0.69096,117044,0.99569133,AUDUSD
2016-01-20,0.69095,0.69407,0.68269,0.69395,139821,0.98933607,AUDUSD
2016-01-21,0.69395,0.7016,0.6874,0.70143,169804,1.00142769,AUDUSD
2016-01-22,0.70144,0.7044699999999999,0.6985,0.70043,179880,1.00090026,AUDUSD
2016-01-24,0.70036,0.70089,0.6998,0.6998,122445,1.00880797,AUDUSD
2016-01-25,0.69981,0.70302,0.69345,0.6936899999999999,3635,0.99054704,AUDUSD
2016-01-26,0.69368,0.7020000000000001,0.69175,0.70031,114300,0.99920099,AUDUSD
2016-01-27,0.7003199999999999,0.70803,0.69913,0.70087,124166,0.98974765,AUDUSD
2016-01-28,0.70086,0.7127600000000001,0.7007,0.70813,164024,0.9995341999999999,AUDUSD
2016-01-29,0.70813,0.7139800000000001,0.7057399999999999,0.7084600000000001,139784,1.00249045,AUDUSD
2016-01-31,0.70815,0.70836,0.7062,0.7067,146076,0.99449769,AUDUSD
2016-02-01,0.7067100000000001,0.7119800000000001,0.70414,0.7106100000000001,5041,1.01167409,AUDUSD
2016-02-02,0.7106399999999999,0.71281,0.70218,0.7024100000000001,104910,0.9816365,AUDUSD
2016-02-03,0.70243,0.7188,0.70015,0.71555,112715,0.99417845,AUDUSD
2016-02-04,0.71555,0.72414,0.71555,0.7197399999999999,132881,1.01874027,AUDUSD
2016-02-05,0.7197399999999999,0.72188,0.70634,0.7065,131243,0.99743054,AUDUSD
2016-02-07,0.7067399999999999,0.7093,0.70662,0.70832,97955,1.00137132,AUDUSD
2016-02-08,0.70831,0.71273,0.7049300000000001,0.70735,9090,1.00151498,AUDUSD
2016-02-09,0.70735,0.70949,0.69724,0.70628,123744,0.99464849,AUDUSD
