Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL5,QPL6,QPL7,QPL8,QPL9,QPL10,QPL11,QPL12,QPL-1,QPL-2,QPL-3,QPL-4,QPL-5,QPL-6,QPL-7,QPL-8,QPL-9,QPL-10,QPL-11,QPL-12
2020,8,25,1.30693000,1.31706000,1.30586000,1.31467000,59994,0.99457574,1.32094660,1.33567851,1.35395525,1.37446907,1.39679201,1.42065811,1.44588256,1.47232793,1.49988722,1.52847434,1.55801820,1.58845891,1.30842322,1.29399193,1.27652462,1.25747261,1.23737622,1.21658912,1.19536486,1.17389420,1.15232478,1.13077280,1.10933056,1.08807171
2020,8,24,1.30984000,1.31489000,1.30536000,1.30694000,1498,0.99412020,1.31317970,1.32782498,1.34599426,1.36638746,1.38857914,1.41230493,1.43738106,1.46367093,1.49106818,1.51948722,1.54885736,1.57911909,1.30072995,1.28638351,1.26901890,1.25007892,1.23010069,1.20943582,1.18833635,1.16699193,1.14554934,1.12412408,1.10280792,1.08167407
2020,8,23,1.30799000,1.30990000,1.30787000,1.30982000,85167,1.00220362,1.31607345,1.33075101,1.34896032,1.36939846,1.39163905,1.41541711,1.44054850,1.46689630,1.49435393,1.52283559,1.55227046,1.58259887,1.30359627,1.28921821,1.27181534,1.25283362,1.23281136,1.21210096,1.19095499,1.16956354,1.14807369,1.12660122,1.10523809,1.08405767
2020,8,21,1.32198000,1.32547000,1.30589000,1.30896000,86126,0.99934342,1.31520934,1.32987726,1.34807463,1.36849934,1.39072533,1.41448778,1.43960267,1.46593317,1.49337277,1.52183573,1.55125127,1.58155976,1.30274035,1.28837174,1.27098029,1.25201104,1.23200193,1.21130512,1.19017304,1.16879563,1.14731989,1.12586152,1.10451241,1.08334590
2020,8,20,1.31173000,1.32244000,1.30646000,1.32198000,77070,1.00994683,1.32829150,1.34310532,1.36148369,1.38211157,1.40455863,1.42855744,1.45392215,1.48051456,1.50822709,1.53697317,1.56668130,1.59729127,1.31569849,1.30118695,1.28362251,1.26446458,1.24425644,1.22335376,1.20201148,1.18042144,1.15873208,1.13706027,1.11549881,1.09412175
2020,8,19,1.32454000,1.32671000,1.30879000,1.31171000,59259,0.99223135,1.31797247,1.33267121,1.35090680,1.37137443,1.39364711,1.41745948,1.44262714,1.46901296,1.49651020,1.52503296,1.55451030,1.58488247,1.30547729,1.29107848,1.27365050,1.25464139,1.23459025,1.21384995,1.19267348,1.17125116,1.14973030,1.12822684,1.10683289,1.08562190
2020,8,18,1.31024000,1.32497000,1.31018000,1.32453000,46792,1.00977350,1.33085368,1.34569607,1.36410989,1.38477756,1.40726792,1.43131302,1.45672666,1.48337036,1.51113635,1.53993787,1.56970331,1.60037232,1.31823637,1.30369684,1.28609853,1.26690363,1.24665652,1.22571352,1.20433007,1.18269838,1.16096719,1.13925357,1.11765052,1.09623223
2020,8,17,1.30964000,1.31216000,1.30738000,1.31024000,2070,0.98921127,1.31649545,1.33117772,1.34939288,1.36983757,1.39208528,1.41587097,1.44101042,1.46736667,1.49483310,1.52332389,1.55276820,1.58310633,1.30401427,1.28963161,1.27222315,1.25323535,1.23320667,1.21248962,1.19133688,1.16993856,1.14844183,1.12696247,1.10559249,1.08440527
2020,8,16,1.30876000,1.31009000,1.30849000,1.30959000,48822,0.99950391,1.31584235,1.33051733,1.34872345,1.36915800,1.39139468,1.41516857,1.44029555,1.46663872,1.49409153,1.52256818,1.55199788,1.58232097,1.30336736,1.28899183,1.27159201,1.25261363,1.23259489,1.21188812,1.19074587,1.16935817,1.14787209,1.12640339,1.10504401,1.08386731
2020,8,14,1.30693000,1.31427000,1.30484000,1.30900000,57647,0.99954948,1.31524953,1.32991790,1.34811582,1.36854116,1.39076782,1.41453100,1.43964666,1.46597797,1.49341840,1.52188223,1.55129867,1.58160810,1.30278016,1.28841111,1.27101913,1.25204930,1.23203958,1.21134213,1.19020941,1.16883134,1.14735495,1.12589592,1.10454617,1.08337900
2020,8,13,1.30361000,1.31248000,1.30328000,1.30693000,73335,0.99841864,1.31316965,1.32781482,1.34598396,1.36637701,1.38856852,1.41229412,1.43737006,1.46365973,1.49105677,1.51947559,1.54884551,1.57910700,1.30072000,1.28637367,1.26900919,1.25006936,1.23009128,1.20942656,1.18832726,1.16698300,1.14554057,1.12411548,1.10279948,1.08166579
2020,8,12,1.30584000,1.30675000,1.30053000,1.30362000,64591,0.99746735,1.30984385,1.32445193,1.34257505,1.36291645,1.38505176,1.40871727,1.43372970,1.45995279,1.48728044,1.51562729,1.54492282,1.57510767,1.29742573,1.28311573,1.26579523,1.24690336,1.22697588,1.20636351,1.18531764,1.16402744,1.14263931,1.12126848,1.10000647,1.07892631
2020,8,11,1.30722000,1.31320000,1.30415000,1.30578000,47110,1.00165692,1.31201416,1.32664645,1.34479960,1.36517470,1.38734668,1.41105141,1.43610528,1.46237182,1.48974475,1.51813857,1.54748264,1.57771751,1.29957546,1.28524176,1.26789256,1.24896939,1.22900889,1.20836236,1.18728162,1.16595614,1.14453258,1.12312634,1.10182910,1.08071401
2020,8,10,1.30434000,1.31032000,1.30190000,1.30734000,1817,1.00119469,1.31358161,1.32823138,1.34640622,1.36680566,1.38900413,1.41273717,1.43782098,1.46411890,1.49152453,1.51995227,1.54933140,1.57960239,1.30112805,1.28677722,1.26940730,1.25046152,1.23047717,1.20980598,1.18870005,1.16734910,1.14589994,1.12446812,1.10314544,1.08200512
2020,8,9,1.30602000,1.30641000,1.30411000,1.30433000,63525,0.99769762,1.31055724,1.32517328,1.34330627,1.36365874,1.38580611,1.40948451,1.43451056,1.46074793,1.48809047,1.51645275,1.54576424,1.57596554,1.29813235,1.28381456,1.26648463,1.24758247,1.22764414,1.20702054,1.18596321,1.16466141,1.14326164,1.12187917,1.10060558,1.07951393
2020,8,7,1.31433000,1.31475000,1.30094000,1.30534000,68826,1.00077434,1.31157206,1.32619942,1.34434645,1.36471468,1.38687920,1.41057593,1.43562137,1.46187905,1.48924276,1.51762701,1.54696120,1.57718588,1.29913756,1.28480868,1.26746533,1.24854853,1.22859476,1.20795519,1.18688155,1.16556326,1.14414692,1.12274789,1.10145782,1.08034984
2020,8,6,1.31251000,1.31856000,1.31187000,1.31426000,50959,1.00683347,1.32053464,1.33526196,1.35353300,1.37404042,1.39635640,1.42021506,1.44543164,1.47186876,1.49941946,1.52799767,1.55753231,1.58796353,1.30801517,1.29358838,1.27612651,1.25708045,1.23699032,1.21620971,1.19499207,1.17352810,1.15196541,1.13042015,1.10898460,1.08773238
2020,8,5,1.30716000,1.31613000,1.30577000,1.31251000,51302,0.99866845,1.31877629,1.33348399,1.35173071,1.37221082,1.39449708,1.41832398,1.44350698,1.46990889,1.49742291,1.52596306,1.55545838,1.58584908,1.30627349,1.29186590,1.27442729,1.25540659,1.23534321,1.21459027,1.19340088,1.17196549,1.15043151,1.12891494,1.10750794,1.08628401
2020,8,4,1.30759000,1.31074000,1.29812000,1.30716000,61964,0.99592384,1.31340075,1.32804850,1.34622084,1.36661747,1.38881289,1.41254266,1.43762302,1.46391731,1.49131918,1.51974299,1.54911808,1.57938490,1.30094891,1.28660005,1.26923252,1.25028935,1.23030776,1.20963941,1.18853639,1.16718837,1.14574217,1.12431330,1.10299356,1.08185615
